"idlqui","tipo","fec_despacho","importa","contene_nro","merca","destino","via","aduana","trans_emp","trans_condi","despacho_nro","zona","exportador","m_imponible","m_ajuste","m_factura","nro_factura","m_flete","m_seguro","m_cif","m_cif_ajuste","tc_aduana","moneda","regime","incotern","m_ttdespacho","m_adelanto","m_pagar","m_letra","observa","i_ord","i_descrip","i_comprobante","i_total","i_sin_iva","i_solo_iva","otro_nombre","otro_monto","utilidad"
367,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","EXTRAZONA","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","EL MONTO ADELANTO EN SISTEMA ES LA DEUDA A PAGAR POR LA FACTURA DE ROYAL SEGUROS ",9,"FOTOCOPIAS","001-001-0094661",70000,63636,6363,"OTROS",0,2.32911751168130881800
367,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","EXTRAZONA","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","EL MONTO ADELANTO EN SISTEMA ES LA DEUDA A PAGAR POR LA FACTURA DE ROYAL SEGUROS ",10,"TASA PORTUARIA","002-001-0022941",1281454,1164958,116495,"OTROS",0,2.32911751168130881800
367,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","EXTRAZONA","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","EL MONTO ADELANTO EN SISTEMA ES LA DEUDA A PAGAR POR LA FACTURA DE ROYAL SEGUROS ",11,"CDAP PAGOS","001-025-0036656",7282,6620,662,"OTROS",0,2.32911751168130881800
367,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","EXTRAZONA","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","EL MONTO ADELANTO EN SISTEMA ES LA DEUDA A PAGAR POR LA FACTURA DE ROYAL SEGUROS ",12,"SERVICIOS SOFIA / ANNP","001-004-0201476",32036,29123,2912,"OTROS",0,2.32911751168130881800
367,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","EXTRAZONA","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","EL MONTO ADELANTO EN SISTEMA ES LA DEUDA A PAGAR POR LA FACTURA DE ROYAL SEGUROS ",13,"VISACION MRE","x",0,0,0,"OTROS",0,2.32911751168130881800
367,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","EXTRAZONA","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","EL MONTO ADELANTO EN SISTEMA ES LA DEUDA A PAGAR POR LA FACTURA DE ROYAL SEGUROS ",14,"CDAP PAGOS","x",0,0,0,"OTROS",0,2.32911751168130881800
367,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","EXTRAZONA","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","EL MONTO ADELANTO EN SISTEMA ES LA DEUDA A PAGAR POR LA FACTURA DE ROYAL SEGUROS ",15,"VISACION CONSUL","x",0,0,0,"OTROS",0,2.32911751168130881800
367,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","EXTRAZONA","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","EL MONTO ADELANTO EN SISTEMA ES LA DEUDA A PAGAR POR LA FACTURA DE ROYAL SEGUROS ",16,"HON. DESP. S/ LEY 220/93","001-001-0002913",5448589,4953262,495326,"OTROS",0,2.32911751168130881800
367,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","EXTRAZONA","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","EL MONTO ADELANTO EN SISTEMA ES LA DEUDA A PAGAR POR LA FACTURA DE ROYAL SEGUROS ",17,"GASTO ADMIN.","x",0,0,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",1,"DERECHO ADUANERO","23005IT02000322S",0,0,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",2,"INDI","23005IT02000322S",0,0,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",3,"I.S.C.","23005IT02000322S",0,0,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",3,"ARANC CONS FACTURA ","23005IT02000322S",0,0,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",4,"SERVICIO DE VALORACION","23005IT02000322S",0,0,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",5,"IRE GENERAL 700","23005IT02000322S",0,0,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",6,"I.V.A.","23005IT02000322S",0,0,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",7,"ROYAL SEGUROS A COBRAR ","001-004-0008243",4095000,4095000,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",7,"TASA INT. ADUANERA ","23005IT02000322S",364162,364162,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",8,"APERTURA AG. TRANSP.","001-004-0002815",450000,409090,40909,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",9,"FOTOCOPIAS","001-001-0094661",70000,63636,6363,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",10,"TASA PORTUARIA","002-001-0022941",1281454,1164958,116495,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",11,"CDAP PAGOS","001-025-0036656",7282,6620,662,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",12,"SERVICIOS SOFIA / ANNP","001-004-0201476",32036,29123,2912,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",13,"VISACION MRE","x",0,0,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",14,"CDAP PAGOS","x",0,0,0,"OTROS",0,2.32911751168130881800
366,"IMPORTACIÓN","2023-02-15","SANTA ANA TEXTIL S.A.","-","HILOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","TRANS UNION SOCIEDAD ANONIMA","F.C.L.","23005IT02000322S","MERCOSUR (INTRAZONA)","MALLANA ASIA IMPORT & EXPORT PTE.LTD",504419504,0,65903.54,"-",2694.99,659.04,69257.57,69257.57,7283.24,"DOLAR","IT02","FOB",11748523,4095000,7653523,"SIETE MILLON SEISCIENTOS CINCUENTA Y TRES MIL QUINIENTOS VEINTE Y TRES ","NINGUNA",15,"VISACION CONSUL","x",0,0,0,"OTROS",0,2.32911751168130881800
